Entrez_ID	Main Class	Classification
84634.0	Receptors	GPCR;Rhodopsin
55366.0	Receptors	GPCR;Rhodopsin
59352.0	Receptors	GPCR;Rhodopsin
3973.0	Receptors	GPCR;Rhodopsin
1241.0	Receptors	GPCR;Rhodopsin
56413.0	Receptors	GPCR;Rhodopsin
4142.0	Receptors	GPCR;Rhodopsin
116511.0	Receptors	GPCR;Rhodopsin
4158.0	Receptors	GPCR;Rhodopsin
4159.0	Receptors	GPCR;Rhodopsin
4160.0	Receptors	GPCR;Rhodopsin
4161.0	Receptors	GPCR;Rhodopsin
2847.0	Receptors	GPCR;Rhodopsin
84539.0	Receptors	GPCR;Rhodopsin
2862.0	Receptors	GPCR;Rhodopsin
116512.0	Receptors	GPCR;Rhodopsin
116534.0	Receptors	GPCR;Rhodopsin
116535.0	Receptors	GPCR;Rhodopsin
386746.0	Receptors	GPCR;Rhodopsin
117194.0	Receptors	GPCR;Rhodopsin
117195.0	Receptors	GPCR;Rhodopsin
117196.0	Receptors	GPCR;Rhodopsin
4543.0	Receptors	GPCR;Rhodopsin
4544.0	Receptors	GPCR;Rhodopsin
4829.0	Receptors	GPCR;Rhodopsin
10316.0	Receptors	GPCR;Rhodopsin
56923.0	Receptors	GPCR;Rhodopsin
2831.0	Receptors	GPCR;Rhodopsin
2832.0	Receptors	GPCR;Rhodopsin
64106.0	Receptors	GPCR;Rhodopsin
10886.0	Receptors	GPCR;Rhodopsin
387129.0	Receptors	GPCR;Rhodopsin
4886.0	Receptors	GPCR;Rhodopsin
4887.0	Receptors	GPCR;Rhodopsin
4889.0	Receptors	GPCR;Rhodopsin
4888.0	Receptors	GPCR;Rhodopsin
4923.0	Receptors	GPCR;Rhodopsin
23620.0	Receptors	GPCR;Rhodopsin
5956.0	Receptors	GPCR;Rhodopsin
728458.0	Receptors	GPCR;Rhodopsin
611.0	Receptors	GPCR;Rhodopsin
23596.0	Receptors	GPCR;Rhodopsin
94233.0	Receptors	GPCR;Rhodopsin
221391.0	Receptors	GPCR;Rhodopsin
4985.0	Receptors	GPCR;Rhodopsin
4986.0	Receptors	GPCR;Rhodopsin
4987.0	Receptors	GPCR;Rhodopsin
4988.0	Receptors	GPCR;Rhodopsin
165140.0	Receptors	GPCR;Rhodopsin
27199.0	Receptors	GPCR;Rhodopsin
5021.0	Receptors	GPCR;Rhodopsin
5028.0	Receptors	GPCR;Rhodopsin
27334.0	Receptors	GPCR;Rhodopsin
64805.0	Receptors	GPCR;Rhodopsin
53829.0	Receptors	GPCR;Rhodopsin
9934.0	Receptors	GPCR;Rhodopsin
5029.0	Receptors	GPCR;Rhodopsin
5030.0	Receptors	GPCR;Rhodopsin
10161.0	Receptors	GPCR;Rhodopsin
5031.0	Receptors	GPCR;Rhodopsin
286530.0	Receptors	GPCR;Rhodopsin
56342.0	Receptors	GPCR;Rhodopsin
5540.0	Receptors	GPCR;Rhodopsin
2834.0	Receptors	GPCR;Rhodopsin
10887.0	Receptors	GPCR;Rhodopsin
128674.0	Receptors	GPCR;Rhodopsin
5724.0	Receptors	GPCR;Rhodopsin
5729.0	Receptors	GPCR;Rhodopsin
5731.0	Receptors	GPCR;Rhodopsin
5732.0	Receptors	GPCR;Rhodopsin
5733.0	Receptors	GPCR;Rhodopsin
5734.0	Receptors	GPCR;Rhodopsin
5737.0	Receptors	GPCR;Rhodopsin
5995.0	Receptors	GPCR;Rhodopsin
6010.0	Receptors	GPCR;Rhodopsin
10692.0	Receptors	GPCR;Rhodopsin
59350.0	Receptors	GPCR;Rhodopsin
122042.0	Receptors	GPCR;Rhodopsin
51289.0	Receptors	GPCR;Rhodopsin
339403.0	Receptors	GPCR;Rhodopsin
6751.0	Receptors	GPCR;Rhodopsin
6752.0	Receptors	GPCR;Rhodopsin
6753.0	Receptors	GPCR;Rhodopsin
6754.0	Receptors	GPCR;Rhodopsin
6755.0	Receptors	GPCR;Rhodopsin
56670.0	Receptors	GPCR;Rhodopsin
134864.0	Receptors	GPCR;Rhodopsin
9287.0	Receptors	GPCR;Rhodopsin
9288.0	Receptors	GPCR;Rhodopsin
9038.0	Receptors	GPCR;Rhodopsin
319100.0	Receptors	GPCR;Rhodopsin
83551.0	Receptors	GPCR;Rhodopsin
134860.0	Receptors	GPCR;Rhodopsin
6869.0	Receptors	GPCR;Rhodopsin
6865.0	Receptors	GPCR;Rhodopsin
6870.0	Receptors	GPCR;Rhodopsin
6915.0	Receptors	GPCR;Rhodopsin
7201.0	Receptors	GPCR;Rhodopsin
7253.0	Receptors	GPCR;Rhodopsin
4157.0	Receptors	GPCR;Rhodopsin
2837.0	Receptors	GPCR;Rhodopsin
2829.0	Receptors	GPCR;Rhodopsin
117.0	Receptors	GPCR;Secretin
799.0	Receptors	GPCR;Secretin
10203.0	Receptors	GPCR;Secretin
1394.0	Receptors	GPCR;Secretin
1395.0	Receptors	GPCR;Secretin
2692.0	Receptors	GPCR;Secretin
2696.0	Receptors	GPCR;Secretin
2740.0	Receptors	GPCR;Secretin
9340.0	Receptors	GPCR;Secretin
80045.0	Receptors	GPCR;Secretin
5745.0	Receptors	GPCR;Secretin
6344.0	Receptors	GPCR;Secretin
7433.0	Receptors	GPCR;Secretin
7434.0	Receptors	GPCR;Secretin
266656.0	Receptors	GPCR;TAS2R
50834.0	Receptors	GPCR;TAS2R
50839.0	Receptors	GPCR;TAS2R
50838.0	Receptors	GPCR;TAS2R
50840.0	Receptors	GPCR;TAS2R
50833.0	Receptors	GPCR;TAS2R
50831.0	Receptors	GPCR;TAS2R
5726.0	Receptors	GPCR;TAS2R
259285.0	Receptors	GPCR;TAS2R
50832.0	Receptors	GPCR;TAS2R
259286.0	Receptors	GPCR;TAS2R
259287.0	Receptors	GPCR;TAS2R
353164.0	Receptors	GPCR;TAS2R
259289.0	Receptors	GPCR;TAS2R
259290.0	Receptors	GPCR;TAS2R
259292.0	Receptors	GPCR;TAS2R
259293.0	Receptors	GPCR;TAS2R
259294.0	Receptors	GPCR;TAS2R
259295.0	Receptors	GPCR;TAS2R
54429.0	Receptors	GPCR;TAS2R
259296.0	Receptors	GPCR;TAS2R
338398.0	Receptors	GPCR;TAS2R
50837.0	Receptors	GPCR;TAS2R
50836.0	Receptors	GPCR;TAS2R
50835.0	Receptors	GPCR;TAS2R
57191.0	Receptors	GPCR;V1R
317701.0	Receptors	GPCR;V1R
317702.0	Receptors	GPCR;V1R
317703.0	Receptors	GPCR;V1R
317705.0	Receptors	GPCR;V1R
83953.0	Receptors	IG;FcR
2205.0	Receptors	IG;FcR
2208.0	Receptors	IG;FcR
2209.0	Receptors	IG;FcR
2210.0	Receptors	IG;FcR
2212.0	Receptors	IG;FcR
9103.0	Receptors	IG;FcR
2214.0	Receptors	IG;FcR
2217.0	Receptors	IG;FcR
115350.0	Receptors	IG;FcR
79368.0	Receptors	IG;FcR
115352.0	Receptors	IG;FcR
343413.0	Receptors	IG;FcR
3811.0	Receptors	IG;KIR
3802.0	Receptors	IG;KIR
553128.0	Receptors	IG;KIR
3806.0	Receptors	IG;KIR
3808.0	Receptors	IG;KIR
3809.0	Receptors	IG;KIR
3810.0	Receptors	IG;KIR
3812.0	Receptors	IG;KIR
115653.0	Receptors	IG;KIR
11024.0	Receptors	IG;LILR
3547.0	Receptors	IG;LILR
11027.0	Receptors	IG;LILR
11026.0	Receptors	IG;LILR
23547.0	Receptors	IG;LILR
353514.0	Receptors	IG;LILR
10990.0	Receptors	IG;LILR
91653.0	Receptors	IG;NetrinR
50937.0	Receptors	IG;NetrinR
1630.0	Receptors	IG;NetrinR
4756.0	Receptors	IG;NetrinR
57722.0	Receptors	IG;NetrinR
283659.0	Receptors	IG;NetrinR
9543.0	Receptors	IG;NetrinR
90249.0	Receptors	IG;NetrinR
219699.0	Receptors	IG;NetrinR
8633.0	Receptors	IG;NetrinR
222643.0	Receptors	IG;NetrinR
137970.0	Receptors	IG;NetrinR
909.0	Receptors	IG;OtherCD1
910.0	Receptors	IG;OtherCD1
911.0	Receptors	IG;OtherCD1
912.0	Receptors	IG;OtherCD1
913.0	Receptors	IG;OtherCD1
11314.0	Receptors	IG;OtherCD300
10871.0	Receptors	IG;OtherCD300
342510.0	Receptors	IG;OtherCD300
124599.0	Receptors	IG;OtherCD300
146722.0	Receptors	IG;OtherCD300
146894.0	Receptors	IG;OtherCD300
100131439.0	Receptors	IG;OtherMisc
177.0	Receptors	IG;OtherMisc
344807.0	Receptors	IG;OtherMisc
1525.0	Receptors	IG;OtherMisc
5284.0	Receptors	IG;OtherMisc
9437.0	Receptors	IG;OtherNCR
9436.0	Receptors	IG;OtherNCR
259197.0	Receptors	IG;OtherNCR
10666.0	Receptors	IG;OtherOther
10223.0	Receptors	IG;OtherOther
3385.0	Receptors	IG;OtherOther
152404.0	Receptors	IG;OtherOther
9398.0	Receptors	IG;OtherOther
3321.0	Receptors	IG;OtherOther
150084.0	Receptors	IG;OtherOther
10261.0	Receptors	IG;OtherOther
93185.0	Receptors	IG;OtherOther
5817.0	Receptors	IG;OtherPVR
5818.0	Receptors	IG;OtherPVR
5819.0	Receptors	IG;OtherPVR
25945.0	Receptors	IG;OtherPVR
81607.0	Receptors	IG;OtherPVR
6091.0	Receptors	IG;OtherROBO
6092.0	Receptors	IG;OtherROBO
64221.0	Receptors	IG;OtherROBO
54538.0	Receptors	IG;OtherROBO
9214.0	Receptors	IG;OtherTREM
54210.0	Receptors	IG;OtherTREM
54209.0	Receptors	IG;OtherTREM
340205.0	Receptors	IG;OtherTREM
285852.0	Receptors	IG;OtherTREM
28755.0	Receptors	IG;TCR
28589.0	Receptors	IG;TCR
6967.0	Receptors	IG;TCR
1438.0	Receptors	IG;Type1;CytokineR
1271.0	Receptors	IG;Type1;CytokineR
9244.0	Receptors	IG;Type1;CytokineR
1439.0	Receptors	IG;Type1;CytokineR
1441.0	Receptors	IG;Type1;CytokineR
2057.0	Receptors	IG;Type1;CytokineR
2690.0	Receptors	IG;Type1;CytokineR
3590.0	Receptors	IG;Type1;CytokineR
3595.0	Receptors	IG;Type1;CytokineR
3597.0	Receptors	IG;Type1;CytokineR
3598.0	Receptors	IG;Type1;CytokineR
3601.0	Receptors	IG;Type1;CytokineR
8809.0	Receptors	IG;Type1;CytokineR
8807.0	Receptors	IG;Type1;CytokineR
3554.0	Receptors	IG;Type1;CytokineR
7850.0	Receptors	IG;Type1;CytokineR
3556.0	Receptors	IG;Type1;CytokineR
11141.0	Receptors	IG;Type1;CytokineR
26280.0	Receptors	IG;Type1;CytokineR
9173.0	Receptors	IG;Type1;CytokineR
8808.0	Receptors	IG;Type1;CytokineR
50615.0	Receptors	IG;Type1;CytokineR
149233.0	Receptors	IG;Type1;CytokineR
3559.0	Receptors	IG;Type1;CytokineR
3560.0	Receptors	IG;Type1;CytokineR
3561.0	Receptors	IG;Type1;CytokineR
133396.0	Receptors	IG;Type1;CytokineR
3563.0	Receptors	IG;Type1;CytokineR
3566.0	Receptors	IG;Type1;CytokineR
3568.0	Receptors	IG;Type1;CytokineR
3570.0	Receptors	IG;Type1;CytokineR
3572.0	Receptors	IG;Type1;CytokineR
3575.0	Receptors	IG;Type1;CytokineR
3581.0	Receptors	IG;Type1;CytokineR
3953.0	Receptors	IG;Type1;CytokineR
3977.0	Receptors	IG;Type1;CytokineR
4352.0	Receptors	IG;Type1;CytokineR
9180.0	Receptors	IG;Type1;CytokineR
5618.0	Receptors	IG;Type1;CytokineR
59307.0	Receptors	IG;Type1;CytokineR
3454.0	Receptors	IG;Type2;CytokineR
3455.0	Receptors	IG;Type2;CytokineR
3459.0	Receptors	IG;Type2;CytokineR
3460.0	Receptors	IG;Type2;CytokineR
3587.0	Receptors	IG;Type2;CytokineR
3588.0	Receptors	IG;Type2;CytokineR
53832.0	Receptors	IG;Type2;CytokineR
53833.0	Receptors	IG;Type2;CytokineR
58985.0	Receptors	IG;Type2;CytokineR
163702.0	Receptors	IG;Type2;CytokineR
90.0	Receptors	Kinase;Act.TGFB
91.0	Receptors	Kinase;Act.TGFB
130399.0	Receptors	Kinase;Act.TGFB
92.0	Receptors	Kinase;Act.TGFB
93.0	Receptors	Kinase;Act.TGFB
94.0	Receptors	Kinase;Act.TGFB
269.0	Receptors	Kinase;Act.TGFB
657.0	Receptors	Kinase;Act.TGFB
658.0	Receptors	Kinase;Act.TGFB
659.0	Receptors	Kinase;Act.TGFB
7046.0	Receptors	Kinase;Act.TGFB
7048.0	Receptors	Kinase;Act.TGFB
558.0	Receptors	Kinase;Axl
10461.0	Receptors	Kinase;Axl
7301.0	Receptors	Kinase;Axl
1956.0	Receptors	Kinase;EGFR
2064.0	Receptors	Kinase;EGFR
2065.0	Receptors	Kinase;EGFR
2066.0	Receptors	Kinase;EGFR
2041.0	Receptors	Kinase;Eph
284656.0	Receptors	Kinase;Eph
2042.0	Receptors	Kinase;Eph
2043.0	Receptors	Kinase;Eph
2044.0	Receptors	Kinase;Eph
285220.0	Receptors	Kinase;Eph
2045.0	Receptors	Kinase;Eph
2046.0	Receptors	Kinase;Eph
2047.0	Receptors	Kinase;Eph
2048.0	Receptors	Kinase;Eph
2049.0	Receptors	Kinase;Eph
2050.0	Receptors	Kinase;Eph
2260.0	Receptors	Kinase;FGFR
2263.0	Receptors	Kinase;FGFR
2264.0	Receptors	Kinase;FGFR
3480.0	Receptors	Kinase;InsR
3643.0	Receptors	Kinase;InsR
3645.0	Receptors	Kinase;InsR
4914.0	Receptors	Kinase;neutrophin
4915.0	Receptors	Kinase;neutrophin
4916.0	Receptors	Kinase;neutrophin
780.0	Receptors	Kinase;Other
4921.0	Receptors	Kinase;Other
2321.0	Receptors	Kinase;Other
2324.0	Receptors	Kinase;Other
3791.0	Receptors	Kinase;Other
91461.0	Receptors	Kinase;Other
4058.0	Receptors	Kinase;Other
4233.0	Receptors	Kinase;Other
4486.0	Receptors	Kinase;Other
4593.0	Receptors	Kinase;Other
5754.0	Receptors	Kinase;Other
5979.0	Receptors	Kinase;Other
4919.0	Receptors	Kinase;Other
4920.0	Receptors	Kinase;Other
6098.0	Receptors	Kinase;Other
6259.0	Receptors	Kinase;Other
7075.0	Receptors	Kinase;Other
1436.0	Receptors	KInase;PDGFR
2322.0	Receptors	KInase;PDGFR
3815.0	Receptors	KInase;PDGFR
5156.0	Receptors	KInase;PDGFR
5159.0	Receptors	KInase;PDGFR
2984.0	Receptors	Kinase;RGC
3000.0	Receptors	Kinase;RGC
2986.0	Receptors	Kinase;RGC
4881.0	Receptors	Kinase;RGC
4882.0	Receptors	Kinase;RGC
4883.0	Receptors	Kinase;RGC
51094.0	Receptors	Other_receptors;ADIPO-PAQR
79602.0	Receptors	Other_receptors;ADIPO-PAQR
23531.0	Receptors	Other_receptors;ADIPO-PAQR
221938.0	Receptors	Other_receptors;ADIPO-PAQR
152559.0	Receptors	Other_receptors;ADIPO-PAQR
124222.0	Receptors	Other_receptors;ADIPO-PAQR
54852.0	Receptors	Other_receptors;ADIPO-PAQR
79957.0	Receptors	Other_receptors;ADIPO-PAQR
164091.0	Receptors	Other_receptors;ADIPO-PAQR
85315.0	Receptors	Other_receptors;ADIPO-PAQR
344838.0	Receptors	Other_receptors;ADIPO-PAQR
8506.0	Receptors	Other_receptors;ContactinAssProt
26047.0	Receptors	Other_receptors;ContactinAssProt
643827.0	Receptors	Other_receptors;ContactinAssProt
85445.0	Receptors	Other_receptors;ContactinAssProt
129684.0	Receptors	Other_receptors;ContactinAssProt
79139.0	Receptors	Other_receptors;Derlin
51009.0	Receptors	Other_receptors;Derlin
91319.0	Receptors	Other_receptors;Derlin
23765.0	Receptors	Other_receptors;IL17
55540.0	Receptors	Other_receptors;IL17
84818.0	Receptors	Other_receptors;IL17
54756.0	Receptors	Other_receptors;IL17
400935.0	Receptors	Other_receptors;IL17
3672.0	Receptors	Other_receptors;Integrin
8515.0	Receptors	Other_receptors;Integrin
22801.0	Receptors	Other_receptors;Integrin
3673.0	Receptors	Other_receptors;Integrin
3674.0	Receptors	Other_receptors;Integrin
3675.0	Receptors	Other_receptors;Integrin
3676.0	Receptors	Other_receptors;Integrin
3678.0	Receptors	Other_receptors;Integrin
3655.0	Receptors	Other_receptors;Integrin
3679.0	Receptors	Other_receptors;Integrin
8516.0	Receptors	Other_receptors;Integrin
3680.0	Receptors	Other_receptors;Integrin
3682.0	Receptors	Other_receptors;Integrin
3683.0	Receptors	Other_receptors;Integrin
3684.0	Receptors	Other_receptors;Integrin
3685.0	Receptors	Other_receptors;Integrin
3687.0	Receptors	Other_receptors;Integrin
3688.0	Receptors	Other_receptors;Integrin
3689.0	Receptors	Other_receptors;Integrin
3690.0	Receptors	Other_receptors;Integrin
3691.0	Receptors	Other_receptors;Integrin
3694.0	Receptors	Other_receptors;Integrin
3695.0	Receptors	Other_receptors;Integrin
3696.0	Receptors	Other_receptors;Integrin
10945.0	Receptors	Other_receptors;KDELR
11014.0	Receptors	Other_receptors;KDELR
11015.0	Receptors	Other_receptors;KDELR
1950.0	Receptors	Other_receptors;LDLR
3949.0	Receptors	Other_receptors;LDLR
4035.0	Receptors	Other_receptors;LDLR
26020.0	Receptors	Other_receptors;LDLR
84918.0	Receptors	Other_receptors;LDLR
29967.0	Receptors	Other_receptors;LDLR
53353.0	Receptors	Other_receptors;LDLR
4036.0	Receptors	Other_receptors;LDLR
4037.0	Receptors	Other_receptors;LDLR
4041.0	Receptors	Other_receptors;LDLR
4040.0	Receptors	Other_receptors;LDLR
7804.0	Receptors	Other_receptors;LDLR
6653.0	Receptors	Other_receptors;LDLR
7436.0	Receptors	Other_receptors;LDLR
9378.0	Receptors	Other_receptors;Neurexin
9379.0	Receptors	Other_receptors;Neurexin
9369.0	Receptors	Other_receptors;Neurexin
8828.0	Receptors	Other_receptors;Neuropilin
4851.0	Receptors	Other_receptors;Notch
4853.0	Receptors	Other_receptors;Notch
4854.0	Receptors	Other_receptors;Notch
4855.0	Receptors	Other_receptors;Notch
5727.0	Receptors	Other_receptors;Patched
8643.0	Receptors	Other_receptors;Patched
5361.0	Receptors	Other_receptors;Plexin
55558.0	Receptors	Other_receptors;Plexin
91584.0	Receptors	Other_receptors;Plexin
5364.0	Receptors	Other_receptors;Plexin
23654.0	Receptors	Other_receptors;Plexin
5365.0	Receptors	Other_receptors;Plexin
10154.0	Receptors	Other_receptors;Plexin
23129.0	Receptors	Other_receptors;Plexin
10267.0	Receptors	Other_receptors;RAMP
10266.0	Receptors	Other_receptors;RAMP
10268.0	Receptors	Other_receptors;RAMP
5786.0	Receptors	Other_receptors;ReceptorTypePhosphatases
5787.0	Receptors	Other_receptors;ReceptorTypePhosphatases
5788.0	Receptors	Other_receptors;ReceptorTypePhosphatases
5791.0	Receptors	Other_receptors;ReceptorTypePhosphatases
5792.0	Receptors	Other_receptors;ReceptorTypePhosphatases
5793.0	Receptors	Other_receptors;ReceptorTypePhosphatases
5794.0	Receptors	Other_receptors;ReceptorTypePhosphatases
5795.0	Receptors	Other_receptors;ReceptorTypePhosphatases
5796.0	Receptors	Other_receptors;ReceptorTypePhosphatases
5797.0	Receptors	Other_receptors;ReceptorTypePhosphatases
5798.0	Receptors	Other_receptors;ReceptorTypePhosphatases
5799.0	Receptors	Other_receptors;ReceptorTypePhosphatases
374462.0	Receptors	Other_receptors;ReceptorTypePhosphatases
5802.0	Receptors	Other_receptors;ReceptorTypePhosphatases
11122.0	Receptors	Other_receptors;ReceptorTypePhosphatases
10076.0	Receptors	Other_receptors;ReceptorTypePhosphatases
5803.0	Receptors	Other_receptors;ReceptorTypePhosphatases
6401.0	Receptors	Other_receptors;Selectin
6402.0	Receptors	Other_receptors;Selectin
6403.0	Receptors	Other_receptors;Selectin
6382.0	Receptors	Other_receptors;Syndecan
6383.0	Receptors	Other_receptors;Syndecan
9672.0	Receptors	Other_receptors;Syndecan
939.0	Receptors	Other_receptors;TNFNGF
958.0	Receptors	Other_receptors;TNFNGF
60401.0	Receptors	Other_receptors;TNFNGF
10913.0	Receptors	Other_receptors;TNFNGF
355.0	Receptors	Other_receptors;TNFNGF
4055.0	Receptors	Other_receptors;TNFNGF
4804.0	Receptors	Other_receptors;TNFNGF
84957.0	Receptors	Other_receptors;TNFNGF
8797.0	Receptors	Other_receptors;TNFNGF
8795.0	Receptors	Other_receptors;TNFNGF
8794.0	Receptors	Other_receptors;TNFNGF
8793.0	Receptors	Other_receptors;TNFNGF
8792.0	Receptors	Other_receptors;TNFNGF
23495.0	Receptors	Other_receptors;TNFNGF
115650.0	Receptors	Other_receptors;TNFNGF
8764.0	Receptors	Other_receptors;TNFNGF
608.0	Receptors	Other_receptors;TNFNGF
8784.0	Receptors	Other_receptors;TNFNGF
55504.0	Receptors	Other_receptors;TNFNGF
7133.0	Receptors	Other_receptors;TNFNGF
27242.0	Receptors	Other_receptors;TNFNGF
8718.0	Receptors	Other_receptors;TNFNGF
7293.0	Receptors	Other_receptors;TNFNGF
8771.0	Receptors	Other_receptors;TNFNGF
943.0	Receptors	Other_receptors;TNFNGF
3604.0	Receptors	Other_receptors;TNFNGF
4064.0	Receptors	Other_receptors;TOLL
7096.0	Receptors	Other_receptors;TOLL
81793.0	Receptors	Other_receptors;TOLL
7097.0	Receptors	Other_receptors;TOLL
7098.0	Receptors	Other_receptors;TOLL
7099.0	Receptors	Other_receptors;TOLL
7100.0	Receptors	Other_receptors;TOLL
10333.0	Receptors	Other_receptors;TOLL
51284.0	Receptors	Other_receptors;TOLL
51311.0	Receptors	Other_receptors;TOLL
7036.0	Receptors	Other_receptors;Transferrin
7037.0	Receptors	Other_receptors;Transferrin
114815.0	Receptors	Other_receptors;VPS10R
57537.0	Receptors	Other_receptors;VPS10R
22986.0	Receptors	Other_receptors;VPS10R
6272.0	Receptors	Other_receptors;VPS10R
81035.0	Receptors	SCAR;Class_A
8685.0	Receptors	SCAR;Class_A
4481.0	Receptors	SCAR;Class_A
948.0	Receptors	SCAR;Class_B
949.0	Receptors	SCAR;Class_B
950.0	Receptors	SCAR;Class_B
968.0	Receptors	SCAR;Class_D
3920.0	Receptors	SCAR;Class_D
27074.0	Receptors	SCAR;Class_D
50489.0	Receptors	SCAR;Class_E
57124.0	Receptors	SCAR;Class_E
969.0	Receptors	SCAR;Class_E
971.0	Receptors	SCAR;Class_E
10462.0	Receptors	SCAR;Class_E
160364.0	Receptors	SCAR;Class_E
387837.0	Receptors	SCAR;Class_E
51267.0	Receptors	SCAR;Class_E
51266.0	Receptors	SCAR;Class_E
29121.0	Receptors	SCAR;Class_E
154790.0	Receptors	SCAR;Class_E
50856.0	Receptors	SCAR;Class_E
170482.0	Receptors	SCAR;Class_E
338339.0	Receptors	SCAR;Class_E
26253.0	Receptors	SCAR;Class_E
339390.0	Receptors	SCAR;Class_E
10332.0	Receptors	SCAR;Class_E
23601.0	Receptors	SCAR;Class_E
93978.0	Receptors	SCAR;Class_E
64581.0	Receptors	SCAR;Class_E
283420.0	Receptors	SCAR;Class_E
160365.0	Receptors	SCAR;Class_E
9993.0	Receptors	SCAR;Class_E
388512.0	Receptors	SCAR;Class_E
10748.0	Receptors	SCAR;Class_E
3820.0	Receptors	SCAR;Class_E
3821.0	Receptors	SCAR;Class_E
3822.0	Receptors	SCAR;Class_E
3823.0	Receptors	SCAR;Class_E
3824.0	Receptors	SCAR;Class_E
51348.0	Receptors	SCAR;Class_E
10219.0	Receptors	SCAR;Class_E
346689.0	Receptors	SCAR;Class_E
143903.0	Receptors	SCAR;Class_E
4973.0	Receptors	SCAR;Class_E
84466.0	Receptors	SCAR;Class_F
84465.0	Receptors	SCAR;Class_F
375033.0	Receptors	SCAR;Class_F
8578.0	Receptors	SCAR;Class_F
91179.0	Receptors	SCAR;Class_F
58191.0	Receptors	SCAR;Class_G
23166.0	Receptors	SCAR;Class_H
55576.0	Receptors	SCAR;Class_H
4065.0	Receptors	SCAR;MacrophageMannoseR
4360.0	Receptors	SCAR;MacrophageMannoseR
9902.0	Receptors	SCAR;MacrophageMannoseR
22925.0	Receptors	SCAR;MacrophageMannoseR
